bedrooms,property_type,locality,postal_code,kitchen,facades,price,furnished,terraceSurface,fireplace,buildingState,gardenSurface,pool,livingArea,surfaceOfThePlot,energy_certificate,province,buildingStateLabel
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,285000.0,0.0,14.0,0.0,GOOD,0.0,0.0,82.0,,B,Brussels,
2.0,APARTMENT,Jette,1090.0,1.0,2.0,295000.0,0.0,24.0,0.0,AS_NEW,0.0,0.0,87.0,,F,Brussels,
1.0,APARTMENT,Nieuwpoort,8620.0,0.0,,295000.0,0.0,0.0,0.0,,0.0,0.0,49.0,,A,West Flanders,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,299000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,100.0,,E,Brussels,
1.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,309000.0,0.0,12.0,0.0,GOOD,0.0,0.0,70.0,,G,Brussels,
3.0,APARTMENT,Evere,1140.0,1.0,3.0,320000.0,0.0,0.0,0.0,GOOD,0.0,0.0,127.0,,F,Brussels,
2.0,APARTMENT,Antwerpen-Zuid,2018.0,1.0,2.0,325000.0,0.0,0.0,0.0,GOOD,81.0,0.0,75.0,,D,Antwerp,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,335000.0,0.0,11.0,0.0,GOOD,0.0,0.0,100.0,,D,Brussels,
5.0,HOUSE,Merchtem,1785.0,1.0,4.0,867500.0,0.0,0.0,0.0,GOOD,0.0,0.0,522.0,4001.0,B,Flemish Brabant,
3.0,HOUSE,Sint-Truiden,3800.0,0.0,4.0,289000.0,0.0,0.0,0.0,TO_BE_DONE_UP,1500.0,0.0,190.0,2526.0,D,Limburg,
3.0,HOUSE,Heule,8501.0,0.0,2.0,295000.0,0.0,0.0,0.0,GOOD,0.0,0.0,265.0,416.0,F,West Flanders,
3.0,HOUSE,Roeselare,8800.0,0.0,4.0,545000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,298.0,1150.0,D,West Flanders,
3.0,HOUSE,Opwijk,1745.0,1.0,3.0,320000.0,0.0,0.0,0.0,,0.0,0.0,166.0,476.0,C,Flemish Brabant,
1.0,APARTMENT,Antwerpen,2018.0,1.0,2.0,269000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,64.0,,C,Antwerp,
1.0,APARTMENT,Antwerpen,2018.0,1.0,2.0,289000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,63.0,,B,Antwerp,
5.0,HOUSE,Edegem,2650.0,0.0,3.0,575000.0,0.0,0.0,0.0,GOOD,0.0,0.0,229.0,370.0,D,Antwerp,
3.0,HOUSE,Bouillon,6830.0,1.0,3.0,329000.0,1.0,30.0,0.0,TO_RENOVATE,0.0,0.0,146.0,441.0,G,Luxembourg,
1.0,HOUSE,Durbuy,6940.0,1.0,4.0,130000.0,0.0,0.0,0.0,GOOD,0.0,0.0,96.0,0.0,E,Luxembourg,
0.0,HOUSE,Tintigny,6730.0,0.0,4.0,159000.0,0.0,0.0,0.0,,0.0,0.0,209.0,415.0,G,Luxembourg,
2.0,HOUSE,Langemark-Poelkapelle,8920.0,0.0,4.0,159000.0,0.0,0.0,0.0,GOOD,100.0,0.0,130.0,263.0,F,West Flanders,
2.0,HOUSE,Zedelgem,8211.0,1.0,3.0,167000.0,0.0,1.0,0.0,TO_BE_DONE_UP,100.0,0.0,84.0,166.0,F,West Flanders,
2.0,HOUSE,Dormaal,3440.0,0.0,4.0,175000.0,0.0,0.0,0.0,GOOD,110.0,0.0,122.0,263.0,F,Flemish Brabant,
3.0,HOUSE,Dentergem,8720.0,0.0,2.0,178000.0,0.0,40.0,0.0,TO_RENOVATE,383.0,0.0,171.0,681.0,F,West Flanders,
3.0,HOUSE,HALANZY,6792.0,1.0,,185000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,110.0,67.0,C,Luxembourg,
4.0,HOUSE,Lo-Reninge,8647.0,0.0,3.0,195000.0,0.0,0.0,0.0,TO_RENOVATE,286.0,0.0,194.0,477.0,F,West Flanders,
3.0,HOUSE,Liège Chênée,4032.0,1.0,2.0,199000.0,0.0,35.0,0.0,GOOD,35.0,0.0,110.0,95.0,D,Liège,
3.0,HOUSE,Zottegem,9620.0,0.0,2.0,199500.0,0.0,6.0,0.0,GOOD,38.0,0.0,156.0,120.0,E,East Flanders,
3.0,HOUSE,Koekelare,8680.0,0.0,3.0,200000.0,0.0,0.0,0.0,GOOD,208.0,0.0,113.0,292.0,F,West Flanders,
4.0,HOUSE,Boussu Hornu,7301.0,1.0,2.0,215000.0,0.0,50.0,0.0,JUST_RENOVATED,300.0,0.0,140.0,420.0,C,Hainaut,
4.0,HOUSE,Geraardsbergen,9500.0,1.0,4.0,225000.0,0.0,25.0,0.0,,370.0,0.0,157.0,570.0,F,East Flanders,
4.0,HOUSE,Roeselare,8800.0,0.0,2.0,229000.0,0.0,0.0,0.0,GOOD,18.0,0.0,113.0,80.0,B,West Flanders,
3.0,HOUSE,Verviers Petit-Rechain,4800.0,1.0,2.0,235000.0,0.0,0.0,0.0,GOOD,188.0,0.0,113.0,240.0,C,Liège,
3.0,HOUSE,Torhout,8820.0,0.0,3.0,235000.0,0.0,11.0,0.0,GOOD,16.0,0.0,139.0,111.0,E,West Flanders,
3.0,HOUSE,Affligem,1790.0,1.0,2.0,240000.0,0.0,30.0,0.0,TO_RENOVATE,450.0,0.0,200.0,552.0,F,Flemish Brabant,
3.0,HOUSE,Aalst,9300.0,1.0,2.0,245000.0,0.0,20.0,0.0,GOOD,180.0,0.0,169.0,274.0,F,East Flanders,
2.0,HOUSE,Desselgem,8792.0,0.0,2.0,247500.0,0.0,0.0,0.0,,0.0,0.0,175.0,210.0,F,West Flanders,
0.0,HOUSE,Ruddervoorde,8020.0,1.0,,269500.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,365.0,230.0,F,West Flanders,
3.0,HOUSE,Asse,1730.0,0.0,3.0,279000.0,0.0,0.0,0.0,TO_RENOVATE,800.0,0.0,115.0,1040.0,F,Flemish Brabant,
4.0,HOUSE,Roeselare,8800.0,0.0,3.0,279000.0,0.0,25.0,0.0,GOOD,248.0,0.0,167.0,380.0,E,West Flanders,
3.0,HOUSE,HERSELT,2230.0,0.0,2.0,285000.0,0.0,0.0,0.0,,0.0,0.0,121.0,422.0,D,Antwerp,
3.0,HOUSE,Aalst,9310.0,1.0,3.0,289000.0,0.0,0.0,0.0,TO_RENOVATE,100.0,0.0,217.0,392.0,E,East Flanders,
4.0,HOUSE,Pont-à-Celles,6230.0,1.0,2.0,289900.0,0.0,49.0,0.0,JUST_RENOVATED,200.0,0.0,155.0,300.0,C,Hainaut,
4.0,HOUSE,Meulebeke,8760.0,0.0,,295000.0,0.0,0.0,0.0,,0.0,0.0,206.0,330.0,E,West Flanders,
3.0,HOUSE,Zoutleeuw,3440.0,0.0,3.0,299000.0,0.0,0.0,0.0,AS_NEW,277.0,0.0,130.0,2213.0,F,Flemish Brabant,
4.0,HOUSE,Kortessem,3720.0,0.0,,299000.0,0.0,0.0,0.0,,0.0,0.0,298.0,641.0,F,Limburg,
3.0,HOUSE,Sint-Truiden,3800.0,1.0,,299000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,186.0,80.0,C,Limburg,
3.0,HOUSE,Herstal,4040.0,1.0,2.0,299000.0,0.0,128.0,0.0,JUST_RENOVATED,85.0,0.0,168.0,225.0,C,Liège,
3.0,HOUSE,Vaux-sous-chèvremont,4051.0,1.0,4.0,299000.0,0.0,14.0,0.0,GOOD,785.0,0.0,124.0,1286.0,C,Liège,
3.0,HOUSE,Belsele,9111.0,0.0,4.0,299000.0,0.0,0.0,0.0,TO_RENOVATE,215.0,0.0,125.0,445.0,F,East Flanders,
4.0,HOUSE,Aalst,9300.0,1.0,2.0,305000.0,0.0,30.0,0.0,GOOD,40.0,0.0,179.0,210.0,C,East Flanders,
3.0,HOUSE,Deurne (2100),2100.0,1.0,,309000.0,0.0,0.0,0.0,,0.0,0.0,132.0,54.0,E,Antwerp,
3.0,HOUSE,Tienen,3300.0,0.0,2.0,315000.0,0.0,0.0,0.0,TO_RENOVATE,25.0,0.0,194.0,150.0,E,Flemish Brabant,
2.0,HOUSE,Ternat,1742.0,1.0,3.0,320000.0,0.0,0.0,0.0,GOOD,0.0,0.0,199.0,162.0,C,Flemish Brabant,
5.0,HOUSE,Denderleeuw,9470.0,1.0,2.0,320000.0,0.0,40.0,0.0,GOOD,35.0,0.0,270.0,260.0,E,East Flanders,
8.0,HOUSE,TURNHOUT,2300.0,1.0,,325000.0,0.0,0.0,0.0,,42.0,0.0,320.0,220.0,C,Antwerp,
1.0,HOUSE,Oudenburg,8460.0,0.0,4.0,328000.0,0.0,0.0,0.0,AS_NEW,200.0,0.0,135.0,641.0,E,West Flanders,
4.0,HOUSE,Torhout,8820.0,0.0,4.0,329000.0,0.0,15.0,0.0,GOOD,643.0,0.0,198.0,1055.0,D,West Flanders,
3.0,HOUSE,Aarsele,8700.0,1.0,3.0,329900.0,1.0,41.0,0.0,GOOD,410.0,0.0,157.0,604.0,E,West Flanders,
3.0,HOUSE,NEDER-OVER-HEEMBEEK (BRU.),1120.0,1.0,2.0,349000.0,0.0,0.0,0.0,TO_RENOVATE,20.0,0.0,140.0,137.0,G,Brussels,
3.0,HOUSE,Deurne,2100.0,0.0,2.0,349000.0,0.0,25.0,0.0,GOOD,0.0,0.0,175.0,0.0,B,Antwerp,
4.0,HOUSE,Theux La Reid,4910.0,1.0,3.0,349000.0,0.0,0.0,0.0,GOOD,0.0,1.0,216.0,580.0,C,Liège,
3.0,HOUSE,Waregem,8790.0,1.0,4.0,349000.0,0.0,0.0,0.0,,0.0,0.0,193.0,1466.0,C,West Flanders,
4.0,HOUSE,Hooglede,8830.0,0.0,4.0,349000.0,0.0,10.0,0.0,GOOD,1100.0,0.0,234.0,1398.0,C,West Flanders,
2.0,APARTMENT,Liège,4030.0,1.0,2.0,189000.0,0.0,0.0,0.0,GOOD,0.0,0.0,105.0,,D,Liège,
1.0,APARTMENT,Antwerpen,2060.0,1.0,2.0,180000.0,0.0,8.0,0.0,JUST_RENOVATED,0.0,0.0,72.0,,C,Antwerp,
1.0,APARTMENT,Kortrijk,8500.0,0.0,,214900.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,70.0,,B,West Flanders,
2.0,APARTMENT,Tienen,3300.0,0.0,,225000.0,0.0,23.0,0.0,AS_NEW,0.0,0.0,85.0,,C,Flemish Brabant,
2.0,APARTMENT,Brugge Sint-Michiels,8200.0,1.0,2.0,228000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,101.0,,C,West Flanders,
1.0,APARTMENT,Kortrijk,8500.0,0.0,,229900.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,70.0,,B,West Flanders,
1.0,APARTMENT,Schaerbeek,1030.0,0.0,2.0,230000.0,0.0,0.0,0.0,,0.0,0.0,65.0,,F,Brussels,
2.0,APARTMENT,Antwerpen,2020.0,0.0,,249000.0,0.0,0.0,0.0,GOOD,0.0,0.0,80.0,,C,Antwerp,
3.0,APARTMENT,Berchem,2600.0,1.0,2.0,249000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,116.0,,D,Antwerp,
4.0,APARTMENT,Saint-Gilles,1060.0,0.0,2.0,390000.0,0.0,0.0,0.0,GOOD,0.0,0.0,118.0,,F,Brussels,
3.0,APARTMENT,Koksijde,8670.0,0.0,,530000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,88.0,,B,West Flanders,
3.0,APARTMENT,Knokke-Heist,8300.0,1.0,3.0,2400000.0,1.0,4.0,0.0,AS_NEW,0.0,0.0,108.0,,A,West Flanders,
3.0,HOUSE,Asse,1730.0,1.0,2.0,325000.0,0.0,13.0,0.0,TO_BE_DONE_UP,45.0,0.0,179.0,230.0,E,Flemish Brabant,
4.0,HOUSE,Wachtebeke,9185.0,0.0,4.0,269000.0,0.0,0.0,0.0,GOOD,0.0,0.0,157.0,628.0,F,East Flanders,
1.0,APARTMENT,Kontich,2550.0,1.0,1.0,275000.0,0.0,15.0,0.0,JUST_RENOVATED,60.0,0.0,106.0,,C,Antwerp,
2.0,APARTMENT,Tienen,3300.0,0.0,,295000.0,0.0,18.0,0.0,AS_NEW,0.0,0.0,143.0,,C,Flemish Brabant,
0.0,APARTMENT,Blankenberge,8370.0,0.0,,129000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,39.0,,C,West Flanders,
3.0,APARTMENT,Mechelen,2800.0,1.0,3.0,269000.0,0.0,0.0,0.0,GOOD,0.0,0.0,96.0,,C,Antwerp,
4.0,HOUSE,Zele,9240.0,1.0,3.0,400000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,366.0,219.0,C,East Flanders,
2.0,APARTMENT,Knokke-Heist,8300.0,0.0,,445000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,75.0,,B,West Flanders,
3.0,HOUSE,Sint-Truiden,3800.0,1.0,2.0,199000.0,0.0,0.0,0.0,,0.0,0.0,125.0,171.0,F,Limburg,
3.0,HOUSE,Mariakerke,9030.0,1.0,,369000.0,0.0,0.0,0.0,TO_RENOVATE,221.0,0.0,132.0,291.0,F,East Flanders,
3.0,HOUSE,Lievegem,9920.0,0.0,4.0,479000.0,0.0,0.0,0.0,,0.0,1.0,152.0,550.0,C,East Flanders,
3.0,HOUSE,Aalst,9300.0,1.0,2.0,320000.0,0.0,0.0,0.0,GOOD,0.0,0.0,188.0,242.0,C,East Flanders,
3.0,HOUSE,Sint Gillis Dendermonde,9200.0,1.0,2.0,315000.0,0.0,35.0,0.0,JUST_RENOVATED,0.0,0.0,115.0,100.0,B,East Flanders,
3.0,HOUSE,Dilbeek,1700.0,0.0,2.0,275000.0,0.0,0.0,0.0,,0.0,0.0,150.0,161.0,C,Flemish Brabant,
5.0,HOUSE,Meldert,9310.0,0.0,4.0,325000.0,0.0,0.0,0.0,,0.0,0.0,225.0,735.0,F,East Flanders,
3.0,HOUSE,Zulte,9870.0,1.0,4.0,349000.0,0.0,0.0,0.0,,0.0,0.0,193.0,1466.0,C,East Flanders,
4.0,HOUSE,Dilbeek,1703.0,1.0,4.0,350000.0,0.0,55.0,0.0,,2669.0,0.0,153.0,2789.0,F,Flemish Brabant,
6.0,HOUSE,Liège,4020.0,1.0,2.0,360000.0,0.0,0.0,0.0,TO_BE_DONE_UP,40.0,0.0,145.0,137.0,E,Liège,
5.0,HOUSE,Ciplet,4260.0,1.0,3.0,365000.0,0.0,53.0,0.0,GOOD,1200.0,0.0,253.0,1500.0,D,Liège,
4.0,HOUSE,Hoegaarden,3320.0,0.0,3.0,369000.0,0.0,0.0,0.0,AS_NEW,161.0,1.0,168.0,328.0,C,Flemish Brabant,
4.0,HOUSE,Wichelen Schellebelle,9260.0,1.0,4.0,375000.0,0.0,10.0,0.0,GOOD,0.0,0.0,282.0,276.0,D,East Flanders,
2.0,HOUSE,Evergem,9940.0,0.0,,378000.0,0.0,0.0,0.0,,0.0,0.0,134.0,282.0,D,East Flanders,
3.0,HOUSE,Geraardsbergen,9500.0,1.0,2.0,379000.0,0.0,40.0,0.0,,355.0,0.0,310.0,620.0,C,East Flanders,
3.0,HOUSE,Sougné-remouchamps,4920.0,1.0,4.0,399000.0,0.0,63.0,0.0,TO_BE_DONE_UP,1774.0,0.0,206.0,1934.0,E,Liège,
2.0,HOUSE,Sinaai-Waas,9112.0,0.0,4.0,409000.0,0.0,20.0,0.0,AS_NEW,400.0,0.0,176.0,780.0,D,East Flanders,
4.0,HOUSE,De Panne,8660.0,1.0,,425000.0,0.0,0.0,0.0,GOOD,0.0,0.0,293.0,293.0,,West Flanders,
4.0,HOUSE,Berchem-Sainte-Agathe,1082.0,0.0,2.0,440000.0,0.0,17.0,0.0,,123.0,0.0,197.0,183.0,G,Brussels,
2.0,HOUSE,Hamme-mille,1320.0,1.0,4.0,445000.0,0.0,24.0,0.0,GOOD,2739.0,1.0,213.0,2892.0,C,Walloon Brabant,
6.0,HOUSE,La Roche-en-Ardenne Halleux,6986.0,1.0,4.0,445000.0,0.0,26.0,0.0,GOOD,1688.0,0.0,271.0,1905.0,E,Luxembourg,
4.0,HOUSE,Affligem,1790.0,1.0,2.0,449000.0,0.0,20.0,0.0,JUST_RENOVATED,1400.0,0.0,220.0,1579.0,C,Flemish Brabant,
3.0,HOUSE,Herent Veltem-Beisem,3020.0,1.0,4.0,450000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,160.0,33210.0,F,Flemish Brabant,
4.0,HOUSE,Gedinne Sart-Custinne,5575.0,1.0,4.0,450000.0,1.0,0.0,0.0,TO_BE_DONE_UP,1000.0,0.0,160.0,1292.0,G,Namur,
4.0,HOUSE,Aalst (9300),9300.0,0.0,,450000.0,0.0,0.0,0.0,,0.0,0.0,209.0,460.0,C,East Flanders,
4.0,HOUSE,Gent,9040.0,1.0,3.0,459000.0,0.0,0.0,0.0,AS_NEW,70.0,0.0,173.0,110.0,C,East Flanders,
4.0,HOUSE,Sint-Niklaas,9100.0,0.0,4.0,515000.0,0.0,30.0,1.0,GOOD,900.0,0.0,230.0,1100.0,D,East Flanders,
3.0,HOUSE,BEERSEL,1650.0,1.0,4.0,559000.0,0.0,0.0,0.0,GOOD,550.0,0.0,169.0,894.0,E,Flemish Brabant,
3.0,HOUSE,DWORP,1653.0,1.0,4.0,559000.0,0.0,0.0,0.0,GOOD,550.0,0.0,169.0,894.0,E,Flemish Brabant,
4.0,HOUSE,Zwijndrecht,2070.0,1.0,4.0,560000.0,0.0,28.0,1.0,JUST_RENOVATED,950.0,0.0,255.0,1210.0,C,Antwerp,
4.0,HOUSE,Nivelles,1400.0,1.0,4.0,575000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,245.0,588.0,D,Walloon Brabant,
7.0,HOUSE,Wetteren,9230.0,1.0,4.0,599000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,405.0,4534.0,E,East Flanders,
3.0,HOUSE,LIEGE,4000.0,0.0,2.0,625000.0,0.0,0.0,0.0,,20.0,0.0,407.0,130.0,,Liège,
4.0,HOUSE,Kampenhout,1910.0,1.0,4.0,649000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,347.0,1757.0,C,Flemish Brabant,
5.0,HOUSE,Geraardsbergen,9506.0,1.0,4.0,649000.0,0.0,30.0,0.0,,3200.0,0.0,304.0,3746.0,D,East Flanders,
3.0,HOUSE,Torhout,8820.0,0.0,4.0,659000.0,0.0,0.0,0.0,GOOD,2900.0,0.0,208.0,3576.0,B,West Flanders,
3.0,HOUSE,Edegem,2650.0,1.0,4.0,695000.0,0.0,16.0,1.0,GOOD,430.0,1.0,155.0,775.0,E,Antwerp,
5.0,HOUSE,Kapellen,2950.0,0.0,4.0,695000.0,0.0,50.0,1.0,GOOD,500.0,0.0,214.0,765.0,D,Antwerp,
4.0,HOUSE,Knokke,8300.0,0.0,2.0,750000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,128.0,77.0,E,West Flanders,
5.0,HOUSE,Sougné-remouchamps,4920.0,1.0,4.0,795000.0,0.0,41.0,0.0,GOOD,2126.0,1.0,336.0,2450.0,D,Liège,
3.0,HOUSE,Brugge,8310.0,1.0,4.0,795000.0,0.0,10.0,0.0,JUST_RENOVATED,350.0,0.0,231.0,607.0,B,West Flanders,
4.0,HOUSE,Waasmunster,9250.0,1.0,4.0,835000.0,0.0,50.0,1.0,AS_NEW,850.0,0.0,415.0,1505.0,B,East Flanders,
4.0,HOUSE,Wezembeek-Oppem,1970.0,1.0,3.0,855000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,222.0,372.0,E,Flemish Brabant,
6.0,HOUSE,Woluwe-Saint-Pierre,1150.0,0.0,3.0,960000.0,0.0,0.0,0.0,JUST_RENOVATED,1.0,0.0,422.0,300.0,G,Brussels,
7.0,HOUSE,Heusden,9070.0,1.0,4.0,998000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,980.0,3040.0,C,East Flanders,
4.0,HOUSE,Oostende,8400.0,0.0,,1035000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,262.0,0.0,B,West Flanders,
4.0,HOUSE,Knokke-Heist,8300.0,1.0,3.0,2695000.0,0.0,0.0,0.0,AS_NEW,475.0,0.0,261.0,475.0,B,West Flanders,
4.0,HOUSE,Knokke-Heist,8300.0,1.0,4.0,7365000.0,0.0,0.0,0.0,AS_NEW,1198.0,0.0,344.0,1198.0,C,West Flanders,
4.0,HOUSE,Waregem,8790.0,0.0,2.0,245000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,165.0,171.0,C,West Flanders,
0.0,HOUSE,Roeselare,8800.0,0.0,4.0,795000.0,0.0,0.0,0.0,GOOD,0.0,0.0,464.0,631.0,B,West Flanders,
3.0,HOUSE,Denderhoutem,9450.0,0.0,3.0,229000.0,0.0,0.0,0.0,TO_RENOVATE,654.0,0.0,160.0,1000.0,F,East Flanders,
2.0,HOUSE,Neupré,4120.0,1.0,3.0,220000.0,0.0,18.0,0.0,TO_BE_DONE_UP,350.0,0.0,115.0,580.0,E,Liège,
3.0,HOUSE,Oostende,8400.0,0.0,,335000.0,0.0,0.0,0.0,,0.0,0.0,170.0,243.0,D,West Flanders,
3.0,HOUSE,Erpe-Mere,9420.0,1.0,3.0,479000.0,0.0,0.0,0.0,JUST_RENOVATED,380.0,0.0,145.0,576.0,A,East Flanders,
3.0,HOUSE,Uccle,1180.0,1.0,2.0,525000.0,0.0,6.0,0.0,AS_NEW,80.0,0.0,139.0,149.0,E,Brussels,
3.0,HOUSE,AUTELBAS,6706.0,0.0,,570000.0,0.0,0.0,0.0,,0.0,0.0,201.0,2872.0,D,Luxembourg,
1.0,APARTMENT,NIEUWPOORT,8620.0,1.0,2.0,225000.0,1.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,63.0,,E,West Flanders,
2.0,APARTMENT,HALLE,1500.0,1.0,2.0,245000.0,0.0,0.0,0.0,GOOD,0.0,0.0,88.0,,C,Flemish Brabant,
2.0,APARTMENT,Vilvoorde,1800.0,1.0,2.0,249500.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,80.0,,D,Flemish Brabant,
3.0,APARTMENT,Wenduine,8420.0,1.0,,255000.0,0.0,0.0,0.0,GOOD,0.0,0.0,134.0,,B,West Flanders,
1.0,APARTMENT,GENT,9000.0,1.0,2.0,259000.0,0.0,0.0,0.0,GOOD,0.0,0.0,46.0,,,East Flanders,
1.0,APARTMENT,MIDDELKERKE,8430.0,1.0,2.0,265000.0,1.0,0.0,0.0,GOOD,0.0,0.0,59.0,,B,West Flanders,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,,285000.0,0.0,16.0,0.0,GOOD,0.0,0.0,76.0,,D,Brussels,
2.0,APARTMENT,Westende,8434.0,0.0,,320000.0,0.0,0.0,0.0,,0.0,0.0,88.0,,C,West Flanders,
2.0,APARTMENT,ETTERBEEK,1040.0,1.0,2.0,329000.0,0.0,0.0,0.0,,0.0,0.0,90.0,,D,Brussels,
2.0,APARTMENT,MIDDELKERKE,8430.0,1.0,2.0,375000.0,1.0,0.0,0.0,,0.0,0.0,76.0,,B,West Flanders,
3.0,APARTMENT,Berlare,9290.0,1.0,3.0,375000.0,0.0,40.0,0.0,AS_NEW,2200.0,0.0,101.0,,B,East Flanders,
3.0,APARTMENT,Brussel,1000.0,1.0,2.0,450000.0,0.0,0.0,0.0,GOOD,0.0,0.0,147.0,,D,Brussels,
3.0,APARTMENT,Saint-Gilles,1060.0,1.0,,545000.0,0.0,15.0,0.0,GOOD,0.0,0.0,185.0,,F,Brussels,
2.0,APARTMENT,Knokke-Heist,8300.0,0.0,2.0,949000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,70.0,,C,West Flanders,
3.0,APARTMENT,Knokke-Heist Knokke,8300.0,1.0,2.0,1650000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,125.0,,A,West Flanders,
2.0,HOUSE,Wachtebeke,9185.0,0.0,3.0,260000.0,0.0,0.0,0.0,,0.0,0.0,139.0,203.0,E,East Flanders,
3.0,HOUSE,Aalst,9300.0,0.0,2.0,349000.0,0.0,0.0,0.0,,0.0,0.0,133.0,522.0,C,East Flanders,
3.0,HOUSE,Manage,7170.0,1.0,3.0,195000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,172.0,660.0,F,Hainaut,
3.0,HOUSE,Deinze,9800.0,0.0,2.0,205000.0,0.0,0.0,0.0,GOOD,0.0,0.0,113.0,151.0,F,East Flanders,
3.0,HOUSE,Deinze,9800.0,0.0,3.0,315000.0,0.0,0.0,0.0,GOOD,0.0,0.0,138.0,1144.0,F,East Flanders,
2.0,HOUSE,Uccle,1180.0,0.0,2.0,325000.0,0.0,0.0,0.0,GOOD,0.0,0.0,110.0,80.0,F,Brussels,
3.0,HOUSE,Asse,1730.0,1.0,2.0,335000.0,0.0,0.0,0.0,GOOD,0.0,0.0,124.0,141.0,D,Flemish Brabant,
5.0,HOUSE,Oudenaarde,9700.0,1.0,2.0,375000.0,0.0,0.0,0.0,AS_NEW,50.0,0.0,235.0,140.0,A,East Flanders,
3.0,HOUSE,Denderhoutem,9450.0,0.0,4.0,439000.0,0.0,0.0,0.0,GOOD,342.0,0.0,165.0,488.0,C,East Flanders,
4.0,HOUSE,Dudzele,8380.0,1.0,4.0,335000.0,0.0,0.0,0.0,,0.0,0.0,237.0,604.0,F,West Flanders,
3.0,HOUSE,Hansbeke,9850.0,1.0,,360000.0,0.0,0.0,0.0,,0.0,0.0,172.0,810.0,E,East Flanders,
4.0,APARTMENT,NAMUR,5000.0,0.0,2.0,259000.0,0.0,10.0,0.0,JUST_RENOVATED,0.0,0.0,120.0,,,Namur,
2.0,APARTMENT,Oostende,8400.0,1.0,2.0,175000.0,0.0,4.0,0.0,GOOD,0.0,0.0,81.0,,B,West Flanders,
1.0,HOUSE,Koekelare,8680.0,0.0,2.0,92500.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,94.0,63.0,E,West Flanders,
4.0,HOUSE,Beersel,1652.0,1.0,3.0,660000.0,0.0,38.0,1.0,AS_NEW,300.0,0.0,220.0,485.0,C,Flemish Brabant,
2.0,APARTMENT,Kruibeke Bazel,9150.0,1.0,2.0,230000.0,0.0,8.0,0.0,GOOD,0.0,0.0,82.0,,B,East Flanders,
4.0,HOUSE,Antwerpen,2020.0,0.0,4.0,299000.0,0.0,10.0,0.0,GOOD,0.0,0.0,135.0,79.0,B,Antwerp,
3.0,HOUSE,Sint-Martens-Latem,9830.0,0.0,3.0,389000.0,0.0,0.0,0.0,,0.0,0.0,172.0,681.0,F,East Flanders,
2.0,APARTMENT,CINEY,5590.0,1.0,3.0,175000.0,0.0,15.0,0.0,,0.0,0.0,78.0,,G,Namur,
3.0,HOUSE,Niel,2845.0,1.0,2.0,269000.0,0.0,0.0,0.0,GOOD,0.0,0.0,124.0,69.0,C,Antwerp,
3.0,HOUSE,Zottegem,9620.0,1.0,3.0,279000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,168.0,2112.0,F,East Flanders,
3.0,APARTMENT,Laarne,9270.0,0.0,,355000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,119.0,,B,East Flanders,
3.0,HOUSE,SINT-MARTENS-LATEM,9830.0,1.0,4.0,650000.0,0.0,0.0,0.0,,0.0,0.0,173.0,655.0,B,East Flanders,
2.0,APARTMENT,Oostende,8400.0,0.0,,179000.0,0.0,40.0,0.0,GOOD,0.0,0.0,75.0,,C,West Flanders,
